ROST	1.0251	64.08	2017-05-02 16:16:00 UTC+0000	64.22	0.21847690387015728%
PEG	1.0248	43.71	2017-05-02 18:08:00 UTC+0000	43.90	0.4346831388698291%
LLL	1.0247	169.77	2017-05-02 17:40:00 UTC+0000	169.37	-0.23561288802498304%
PXD	1.0243	172.43	2017-05-02 19:21:00 UTC+0000	168.97	-2.0066113785304207%
EXC	1.0243	34.33	2017-05-02 18:09:00 UTC+0000	34.40	0.2039032915817085%
TSO	1.0241	78.88	2017-05-02 18:42:00 UTC+0000	79.50	0.7860040567951421%
TJX	1.024	77.65	2017-05-02 19:02:00 UTC+0000	78.78	1.4552479072762248%
SLB	1.0239	72.30	2017-05-02 15:04:00 UTC+0000	71.81	-0.6777316735822936%
CAT	1.0238	102.00	2017-05-02 20:00:00 UTC+0000	101.51	-0.48039215686274117%
COF	1.0238	81.57	2017-05-02 18:01:00 UTC+0000	82.10	0.6497486821135157%
JEC	1.0236	54.52	2017-05-02 17:06:00 UTC+0000	55.21	1.2655906089508395%
PBCT	1.0236	17.58	2017-05-02 16:30:00 UTC+0000	17.38	-1.1376564277588153%
LEG	1.0234	52.71	2017-05-02 14:44:00 UTC+0000	52.955	0.4648074369189903%
VNO	1.0233	96.28	2017-05-02 17:43:00 UTC+0000	96.195	-0.08828417116744092%
CHK	1.0233	5.31	2017-05-02 17:42:00 UTC+0000	5.345	0.6591337099811634%
DAL	1.0232	45.40	2017-05-02 18:06:00 UTC+0000	47.629	4.909691629955937%
COL	1.023	103.35	2017-05-02 15:20:00 UTC+0000	103.37	0.019351717464943796%
INTC	1.0228	36.31	2017-05-02 19:18:00 UTC+0000	36.945	1.748829523547224%
NOC	1.0227	244.34	2017-05-02 16:45:00 UTC+0000	245.055	0.2926250306949374%
MO	1.0227	70.80	2017-05-02 17:37:00 UTC+0000	71.15	0.4943502824858781%
MAS	1.0226	36.72	2017-05-02 16:50:00 UTC+0000	36.735	0.040849673202614234%
JWN	1.0226	47.35	2017-05-02 20:02:00 UTC+0000	48.64	2.7243928194297773%
EIX	1.0225	79.24	2017-05-02 19:40:00 UTC+0000	79.15	-0.11357900050478209%
UPS	1.0225	106.54	2017-05-02 17:38:00 UTC+0000	106.89	0.3285151116951379%
NWSA	1.0224	12.74	2017-05-02 18:40:00 UTC+0000	12.615	-0.9811616954474078%
BLK	1.0223	383.00	2017-05-02 15:49:00 UTC+0000	383.96	0.2506527415143456%
NDAQ	1.0222	68.44	2017-05-02 16:57:00 UTC+0000	68.37	-0.10227936879017019%
LNT	1.0221	39.10	2017-05-02 17:54:00 UTC+0000	39.39	0.7416879795396403%
SRE	1.022	111.79	2017-05-02 20:02:00 UTC+0000	112.14	0.3130870381966133%
AEE	1.0218	54.27	2017-05-02 16:47:00 UTC+0000	54.125	-0.26718260549106754%
VLO	1.0218	64.36	2017-05-02 17:43:00 UTC+0000	64.485	0.1942200124300797%
SBUX	1.0217	60.18	2017-05-02 18:02:00 UTC+0000	60.26	0.1329345297440998%
EXPD	1.0215	55.99	2017-05-02 16:57:00 UTC+0000	54.51	-2.6433291659224922%
