PHM	1.0006	22.15	2017-05-05 13:30:00 UTC+0000	22.29	0.6320541760722387%
SYK	1.0005	134.98	2017-05-05 17:00:00 UTC+0000	135.52	0.4000592680397208%
IP	1.0004	53.15	2017-05-05 16:29:00 UTC+0000	53.205	0.10348071495767108%
CAG	1.0004	37.70	2017-05-05 15:59:00 UTC+0000	37.765	0.17241379310344307%
WYN	1.0003	95.63	2017-05-05 15:49:00 UTC+0000	95.935	0.3189375718916754%
TXN	1.0003	79.30	2017-05-05 14:30:00 UTC+0000	79.28	-0.025220680958382147%
LLL	1.0003	167.99	2017-05-05 16:25:00 UTC+0000	167.90	-0.05357461753675574%
MON	1.0003	115.93	2017-05-05 14:45:00 UTC+0000	116.30	0.31915811265417204%
ANTM	1.0003	179.89	2017-05-05 16:23:00 UTC+0000	180.03	0.07782533770639422%
AFL	1.0002	74.39	2017-05-05 15:56:00 UTC+0000	74.13	-0.3495093426535867%
AAPL	1.0002	146.53	2017-05-05 14:28:00 UTC+0000	147.75	0.8325940080529559%
RHI	1.0001	46.81	2017-05-05 14:53:00 UTC+0000	46.57	-0.5127109591967605%
TSO	1.0001	78.92	2017-05-05 16:40:00 UTC+0000	80.18	1.5965534718702656%
NKE	1.0001	54.47	2017-05-05 13:48:00 UTC+0000	54.23	-0.44060950982192093%
CNP	1.0001	27.98	2017-05-05 14:46:00 UTC+0000	28.19	0.7505360972122954%
HBAN	1.0	13.05	2017-05-05 17:07:00 UTC+0000	12.97	-0.6130268199233679%
DLR	1.0	111.87	2017-05-05 17:07:00 UTC+0000	113.14	1.1352462679896203%
SE	1.0	40.68	2017-02-24 22:01:00 UTC+0000	40.68	0.0%
CRM	1.0	86.52	2017-05-05 16:55:00 UTC+0000	86.575	0.06356911696718814%
BEN	0.9999	42.46	2017-05-05 15:44:00 UTC+0000	42.73	0.6358926048045221%
HOG	0.9999	55.62	2017-05-05 14:14:00 UTC+0000	55.68	0.10787486515642097%
PEG	0.9998	43.48	2017-05-05 14:00:00 UTC+0000	43.76	0.6439742410303539%
RCL	0.9998	107.92	2017-05-05 14:42:00 UTC+0000	108.14	0.20385470719050947%
ADBE	0.9998	134.61	2017-05-05 14:10:00 UTC+0000	134.409	-0.14932025852464337%
MAT	0.9997	21.78	2017-05-05 15:54:00 UTC+0000	22.005	1.0330578512396604%
EXC	0.9997	34.05	2017-05-05 16:44:00 UTC+0000	34.28	0.6754772393539055%
JNPR	0.9997	30.50	2017-05-05 13:47:00 UTC+0000	30.64	0.459016393442635%
EXR	0.9996	73.31	2017-05-05 17:08:00 UTC+0000	73.30	-0.013640703860329229%
VLO	0.9996	64.37	2017-05-04 20:03:00 UTC+0000	64.37	0.0%
R	0.9996	68.37	2017-05-05 16:57:00 UTC+0000	68.37	0.0%
AMAT	0.9996	41.62	2017-05-05 16:58:00 UTC+0000	41.61	-0.024026910139351987%
HPQ	0.9994	18.79	2017-05-05 15:49:00 UTC+0000	18.89	0.532197977647697%
DNB	0.9994	110.48	2017-05-05 15:56:00 UTC+0000	112.15	1.5115858073859512%
SRCL	0.9993	85.73	2017-05-05 13:41:00 UTC+0000	86.14	0.47824565496326077%
DG	0.9993	73.37	2017-05-05 15:05:00 UTC+0000	73.55	0.2453318795147874%
PFE	0.9993	33.45	2017-05-05 16:19:00 UTC+0000	33.2769	-0.5174887892376856%
CSCO	0.9992	34.18	2017-05-05 16:21:00 UTC+0000	34.225	0.13165593914570284%
VZ	0.9992	45.88	2017-05-05 16:28:00 UTC+0000	46.60	1.5693112467306092%
HOLX	0.9992	45.105	2017-05-05 15:57:00 UTC+0000	44.91	-0.43232457598936236%
ROST	0.9992	64.57	2017-05-05 16:26:00 UTC+0000	64.59	0.030974136595962598%
LEN	0.9991	49.78	2017-05-05 16:28:00 UTC+0000	49.79	0.02008838891121023%
SCG	0.9991	64.92	2017-05-05 16:30:00 UTC+0000	65.69	1.1860751694392935%
SCHW	0.9991	40.16	2017-05-05 16:39:00 UTC+0000	39.86	-0.7470119521912233%
RAI	0.999	64.50	2017-05-05 15:48:00 UTC+0000	64.7925	0.45348837209302495%
MO	0.999	70.31	2017-05-05 14:44:00 UTC+0000	70.61	0.42668183757643696%
BRK-B	0.999	166.34	2017-05-05 15:03:00 UTC+0000	166.45	0.06612961404350859%
TMK	0.999	76.71	2017-05-05 17:08:00 UTC+0000	76.50	-0.27375831052013355%
NWSA	0.999	12.57	2017-05-05 16:18:00 UTC+0000	12.645	0.5966587112171684%
GLW	0.9988	28.84	2017-05-05 14:50:00 UTC+0000	28.77	-0.24271844660194164%
ADI	0.9987	75.66	2017-05-05 14:55:00 UTC+0000	75.6601	0.0001321702352674592%
IFF	0.9987	138.47	2017-05-05 16:03:00 UTC+0000	139.57	0.7943958980284549%
INTC	0.9987	36.85	2017-05-04 20:00:00 UTC+0000	36.85	0.0%
ESRX	0.9987	61.79	2017-05-05 15:48:00 UTC+0000	61.61	-0.2913092733451972%
MNK	0.9986	45.80	2017-05-05 15:04:00 UTC+0000	45.30	-1.091703056768556%
IPG	0.9986	23.97	2017-05-05 13:59:00 UTC+0000	24.09	0.5006257822277815%
RSG	0.9986	63.10	2017-05-05 15:08:00 UTC+0000	63.17	0.11093502377179654%
JCI	0.9986	41.47	2017-05-05 14:13:00 UTC+0000	41.76	0.6993006993006867%
OMC	0.9986	82.93	2017-05-05 17:00:00 UTC+0000	83.50	0.6873266610394335%
NWS	0.9985	12.85	2017-05-05 17:07:00 UTC+0000	12.95	0.7782101167315147%
CHRW	0.9985	72.56	2017-05-05 15:16:00 UTC+0000	73.08	0.7166482910694549%
VRSN	0.9985	90.56	2017-05-05 15:48:00 UTC+0000	90.44	-0.13250883392226243%
ROK	0.9985	154.90	2017-05-04 20:02:00 UTC+0000	154.90	0.0%
SWKS	0.9984	100.92	2017-05-05 14:54:00 UTC+0000	100.58	-0.3369005152596194%
MAR	0.9984	96.88	2017-05-05 14:54:00 UTC+0000	96.81	-0.07225433526011349%
BLK	0.9984	383.31	2017-05-05 15:47:00 UTC+0000	383.00	-0.08087448801231689%
MJN	0.9983	88.82	2017-05-05 16:36:00 UTC+0000	88.86	0.04503490204910143%
TDC	0.9983	29.05	2017-05-05 15:35:00 UTC+0000	29.025	-0.0860585197934638%
WRK	0.9983	54.11	2017-05-04 20:00:00 UTC+0000	54.11	0.0%
PBCT	0.9982	17.51	2017-05-05 14:59:00 UTC+0000	17.36	-0.8566533409480437%
BWA	0.9982	41.33	2017-05-05 15:15:00 UTC+0000	41.58	0.6048874909266866%
